20030202 214459000,1.469400,1.468900,0
20030202 214500000,1.469300,1.468800,0
20030202 214501000,1.469200,1.468700,0
20030202 214504000,1.469300,1.468800,0
20030202 214506000,1.469200,1.468700,0
20030202 214524000,1.469300,1.468800,0
20030202 214525000,1.469400,1.468900,0
20030202 214525000,1.469500,1.469000,0
20030202 214530000,1.469400,1.468900,0
20030202 214536000,1.469300,1.468800,0
20030202 214536000,1.469400,1.468900,0
20030202 214540000,1.469200,1.468700,0
20030202 214554000,1.469100,1.468600,0
20030202 214556000,1.469200,1.468700,0
20030202 214557000,1.469100,1.468600,0
20030202 214705000,1.469000,1.468500,0
20030202 214707000,1.469100,1.468600,0
20030202 214714000,1.469000,1.468500,0
20030202 214720000,1.469100,1.468600,0
20030202 214909000,1.469100,1.468600,0
20030202 215040000,1.469200,1.468700,0
20030202 215105000,1.469100,1.468600,0
20030202 215123000,1.469000,1.468500,0
20030202 215124000,1.469100,1.468600,0
20030202 215218000,1.469000,1.468500,0
20030202 215239000,1.469000,1.468500,0
20030202 215241000,1.468900,1.468400,0
20030202 215339000,1.469000,1.468500,0
20030202 215340000,1.468900,1.468400,0
20030202 215342000,1.469000,1.468500,0
20030202 215456000,1.469300,1.468800,0
20030202 215522000,1.469200,1.468700,0
20030202 215522000,1.469300,1.468800,0
20030202 215536000,1.469000,1.468500,0
20030202 215657000,1.469000,1.468500,0
20030202 215707000,1.469000,1.468500,0
20030202 215713000,1.469000,1.468500,0
20030202 215801000,1.468900,1.468400,0
20030202 215957000,1.469000,1.468500,0
20030202 220023000,1.469000,1.468500,0
20030202 220025000,1.469000,1.468500,0
20030202 220028000,1.469000,1.468500,0
20030202 220046000,1.469100,1.468600,0
20030202 220129000,1.469300,1.468800,0
20030202 220131000,1.469200,1.468700,0
20030202 220134000,1.469300,1.468800,0
20030202 220158000,1.469200,1.468700,0
20030202 220159000,1.469100,1.468600,0
20030202 220303000,1.469000,1.468500,0
20030202 220304000,1.468900,1.468400,0
20030202 220655000,1.468800,1.468300,0
20030202 220730000,1.468900,1.468400,0
20030202 220752000,1.468800,1.468300,0
20030202 221220000,1.468900,1.468400,0
20030202 221226000,1.469000,1.468500,0
20030202 221245000,1.468900,1.468400,0
20030202 221310000,1.469000,1.468500,0
20030202 221329000,1.469100,1.468600,0
20030202 221339000,1.469200,1.468700,0
20030202 221339000,1.469300,1.468800,0
20030202 221341000,1.469200,1.468700,0
20030202 221428000,1.469100,1.468600,0
20030202 221432000,1.469000,1.468500,0
20030202 221446000,1.468900,1.468400,0
20030202 221457000,1.468800,1.468300,0
20030202 221458000,1.468900,1.468400,0
20030202 221504000,1.468800,1.468300,0
20030202 221511000,1.468900,1.468400,0
20030202 221511000,1.469000,1.468500,0
20030202 221512000,1.468900,1.468400,0
20030202 221514000,1.469000,1.468500,0
20030202 221515000,1.468900,1.468400,0
20030202 221517000,1.468800,1.468300,0
20030202 221523000,1.468900,1.468400,0
20030202 221534000,1.469000,1.468500,0
20030202 221536000,1.468900,1.468400,0
20030202 221538000,1.468800,1.468300,0
20030202 221541000,1.468900,1.468400,0
20030202 221546000,1.468800,1.468300,0
20030202 221550000,1.468900,1.468400,0
20030202 222318000,1.469000,1.468500,0
20030202 222322000,1.469100,1.468600,0
20030202 222427000,1.469000,1.468500,0
20030202 222434000,1.469100,1.468600,0
20030202 222511000,1.469000,1.468500,0
20030202 222535000,1.468900,1.468400,0
20030202 222538000,1.469000,1.468500,0
20030202 222540000,1.468900,1.468400,0
20030202 222543000,1.469000,1.468500,0
20030202 222545000,1.468900,1.468400,0
20030202 222550000,1.469000,1.468500,0
20030202 222552000,1.468900,1.468400,0
20030202 222555000,1.469000,1.468500,0
20030202 222557000,1.468900,1.468400,0
20030202 222606000,1.468800,1.468300,0
20030202 222607000,1.468900,1.468400,0
20030202 222608000,1.469000,1.468500,0
20030202 222613000,1.468900,1.468400,0
20030202 222615000,1.468800,1.468300,0
20030202 222620000,1.468900,1.468400,0
20030202 222620000,1.469000,1.468500,0
20030202 222622000,1.468900,1.468400,0
20030202 222622000,1.468800,1.468300,0
20030202 222630000,1.468900,1.468400,0
20030202 222632000,1.469000,1.468500,0
20030202 222653000,1.468900,1.468400,0
20030202 222705000,1.469000,1.468500,0
20030202 222712000,1.468900,1.468400,0
20030202 222712000,1.468800,1.468300,0
20030202 222718000,1.468900,1.468400,0
20030202 223004000,1.469000,1.468500,0
20030202 223010000,1.469100,1.468600,0
20030202 223010000,1.469200,1.468700,0
20030202 223103000,1.469100,1.468600,0
20030202 223137000,1.469000,1.468500,0
20030202 223139000,1.469100,1.468600,0
20030202 223139000,1.469000,1.468500,0
20030202 223143000,1.469100,1.468600,0
20030202 223144000,1.469000,1.468500,0
20030202 223149000,1.468900,1.468400,0
