Group_ID,Bid_First,Ask_First,Bid_Last,Ask_Last,Volume,Volatility,Min,Max
10000,1.4974399999999999,1.4976,1.49674,1.49691,709,0.0002692143836053254,1.49632,1.49769
10001,1.49675,1.49691,1.49821,1.49834,941,0.0006323153576074603,1.49617,1.4988
10100,1.49817,1.49831,1.49864,1.49879,770,0.0002522360642424729,1.49796,1.49929
10101,1.49861,1.49875,1.49921,1.49936,867,0.0001970101774216871,1.49809,1.49945
10200,1.4992299999999998,1.49936,1.5000799999999999,1.50021,1435,0.00041369786233874905,1.49841,1.5004
10201,1.50013,1.5002799999999998,1.49815,1.49827,1407,0.0007745039702123761,1.49722,1.50042
10300,1.49815,1.49825,1.49811,1.49825,1180,0.0002357886262946423,1.4975100000000001,1.49892
10301,1.4981200000000001,1.49825,1.49858,1.49873,986,0.00021433796940370606,1.4981,1.4993
10400,1.49861,1.49874,1.4989299999999999,1.4990700000000001,1177,0.00023077887980640883,1.4980200000000001,1.49928
10401,1.49896,1.4990700000000001,1.50025,1.5003799999999998,1260,0.0004974730144088664,1.49876,1.5010299999999999
10500,1.50027,1.50042,1.50109,1.5011700000000001,1331,0.00034960194996364513,1.50027,1.50204
10501,1.50111,1.5012,1.50072,1.50085,1110,0.000260920801509198,1.5005600000000001,1.50176
10600,1.50072,1.50084,1.50244,1.5025899999999999,1977,0.00040445582158015733,1.5007,1.5043799999999998
10601,1.5025,1.5025899999999999,1.5026700000000002,1.50279,1300,0.0001305633474850175,1.50217,1.50312
10700,1.50264,1.50275,1.50207,1.50221,1103,0.00018391142740455007,1.5018,1.50288
10701,1.50209,1.50223,1.5017200000000002,1.50183,1513,0.00024217653740829967,1.50156,1.5028299999999999
10800,1.5017200000000002,1.50185,1.50086,1.50213,1627,0.000384992473428716,1.50086,1.5036200000000002
10801,1.5008700000000001,1.50184,1.49255,1.49268,5651,0.0029894490024624082,1.4912100000000001,1.5033299999999998
10900,1.49258,1.4927,1.49019,1.49029,3261,0.0009616448806313093,1.4888700000000001,1.49291
10901,1.49016,1.49029,1.4907299999999999,1.49099,3341,0.0005957578277903946,1.48899,1.49196
11000,1.49035,1.49098,1.49272,1.4928299999999999,3393,0.0007212496104951641,1.48946,1.49375
11001,1.4927,1.4928299999999999,1.48945,1.4896,2595,0.0007661228611948908,1.4893299999999998,1.493
11100,1.48953,1.48963,1.48823,1.48837,2146,0.0006108801971201073,1.48801,1.49068
11101,1.48821,1.48834,1.48855,1.48866,1961,0.000274785247172189,1.48807,1.4896
11200,1.48855,1.48869,1.48852,1.48865,1359,0.00031072960037650425,1.4882,1.48967
11201,1.4885,1.48865,1.4871,1.4872299999999998,1495,0.00027919094565901834,1.48704,1.48879
11300,1.4871,1.48722,1.48757,1.4877,1762,0.00025343929691352886,1.48702,1.48842
11301,1.48761,1.4877,1.48871,1.4888299999999999,1196,0.000294439301819203,1.4875,1.48884
11400,1.48871,1.48879,1.4887700000000001,1.48888,1134,0.0004335886033034409,1.48848,1.49014
11401,1.48875,1.48888,1.48906,1.48918,837,0.00014837055013822368,1.48841,1.48926
11500,1.48908,1.4892100000000001,1.48899,1.48914,763,0.0001406141326711469,1.4885700000000002,1.4894100000000001
11501,1.489,1.48914,1.48915,1.48929,547,0.00014770194794393196,1.48885,1.4895
11600,1.48912,1.48926,1.48895,1.4892100000000001,558,8.248756535943955e-05,1.48884,1.48948
11601,1.48894,1.48924,1.4880799999999998,1.48922,487,0.0002600719025166246,1.4879200000000001,1.48938
31700,1.49506,1.49575,1.49349,1.49453,327,0.0003166186161295934,1.4933,1.49587
31701,1.49349,1.49455,1.4935399999999999,1.4943,364,0.0002797411996840738,1.493,1.4947
31800,1.49359,1.4942799999999998,1.49106,1.49136,1745,0.0006529273913087918,1.49025,1.4942799999999998
31801,1.49106,1.49138,1.49203,1.49225,1352,0.0003847136752357523,1.49106,1.49322
31900,1.49201,1.49225,1.49055,1.49069,648,0.0004808073215861346,1.49042,1.49233
31901,1.49055,1.4907,1.4918,1.49193,935,0.0004531040928346443,1.49011,1.49211
32000,1.49177,1.4919200000000001,1.49169,1.49183,1273,0.0004133315105583657,1.49142,1.49318
32001,1.49171,1.49186,1.4919799999999999,1.4921,1283,0.00020377316424876062,1.4913299999999998,1.4924600000000001
32100,1.4919799999999999,1.49209,1.4924600000000001,1.49263,1405,0.0003364663350921902,1.49159,1.49296
32101,1.49243,1.4925700000000002,1.49201,1.4921200000000001,1025,0.0004851339700954021,1.4919799999999999,1.4938
32200,1.49199,1.4921,1.49171,1.49184,1100,0.0003334179634338238,1.4909,1.49223
32201,1.49174,1.49185,1.4920200000000001,1.49216,999,0.00017272972297932706,1.4913,1.49216
32300,1.4920200000000001,1.49217,1.493,1.49314,960,0.00048004786105598367,1.49132,1.4932
32301,1.493,1.4931299999999998,1.49216,1.49229,805,0.00027400166596355937,1.49205,1.49336
40000,1.49216,1.4922799999999998,1.4923,1.49242,600,0.00024392400029230857,1.4918799999999999,1.4928700000000001
40001,1.49233,1.49244,1.49244,1.49258,407,0.0001648348105231007,1.4921799999999998,1.49306
40100,1.49241,1.49254,1.49248,1.49263,734,0.00032822880299690835,1.49216,1.4935
40101,1.4925,1.49263,1.49204,1.49219,780,0.0002548015528642687,1.49168,1.4928700000000001
40200,1.49199,1.49214,1.4948700000000001,1.49499,2306,0.0012063443585557132,1.49167,1.49678
40201,1.4948700000000001,1.49502,1.49543,1.49558,1271,0.0006954623531660163,1.4930700000000001,1.49586
40300,1.49543,1.49555,1.49518,1.4953100000000001,1305,0.00033279874504097627,1.4950299999999999,1.4965600000000001
40301,1.49517,1.4953100000000001,1.49653,1.49666,1218,0.0004382510530580707,1.49495,1.49673
40400,1.49653,1.49665,1.49692,1.49705,1338,0.0007095859796940275,1.49495,1.4974100000000001
40401,1.49692,1.4970299999999999,1.49756,1.49763,1350,0.0006706748607999787,1.4958,1.4986899999999999
40500,1.49758,1.49763,1.49688,1.497,1247,0.00045940785023861216,1.49631,1.49821
40501,1.49686,1.49698,1.49728,1.4974,976,0.0002784811798832773,1.49644,1.49783
40600,1.49728,1.49739,1.4973100000000001,1.49746,1082,0.0003778405739775982,1.49651,1.4982600000000001
40601,1.4973100000000001,1.49745,1.49708,1.4972299999999998,1019,0.00015795662588045196,1.4970299999999999,1.49791
40700,1.49711,1.4972299999999998,1.49705,1.49716,798,0.00019269818028812443,1.4963,1.49727
40701,1.49705,1.49718,1.49642,1.49654,838,0.0002600419280567419,1.4962600000000001,1.49736
40800,1.4963899999999999,1.49648,1.49606,1.49619,1051,0.00035818069663972967,1.49511,1.49679
40801,1.49603,1.4961200000000001,1.49647,1.4966,884,0.0003179698412222737,1.4952299999999998,1.4971
40900,1.49647,1.49658,1.49729,1.4974299999999998,1123,0.0004515579890092175,1.49614,1.498
40901,1.4973100000000001,1.49745,1.4982,1.49834,977,0.00039569366223859965,1.49705,1.49876
41000,1.4982,1.49832,1.49712,1.49726,857,0.0006176437140097399,1.4966899999999999,1.49875
