Group_ID,Bid_First,Ask_First,Bid_Last,Ask_Last,Volume,Volatility,Min,Max
10000,1.45292,1.4533200000000002,1.4531399999999999,1.45354,567,0.00023661833881489892,1.45239,1.4539
10001,1.45315,1.45355,1.44815,1.44855,1950,0.0009514762512206154,1.44763,1.45363
10100,1.4481700000000002,1.4485700000000001,1.4473,1.4477,841,0.0004655932009429595,1.44678,1.4487
10101,1.44731,1.44771,1.44751,1.44791,803,0.00025777878805699744,1.44718,1.44868
10200,1.4475200000000001,1.44792,1.4467700000000001,1.44717,1129,0.00029393834197598083,1.4458799999999998,1.44792
10201,1.4468,1.4472,1.4466299999999999,1.4470299999999998,896,0.00031845681123547496,1.446,1.44797
10300,1.44668,1.44708,1.44741,1.44781,888,0.0002953663194796386,1.4460600000000001,1.44781
10301,1.44739,1.44779,1.44795,1.44835,919,0.00023813196350967982,1.4472200000000002,1.4485700000000001
10400,1.4479600000000001,1.44836,1.4477,1.4481,739,0.00016137873248408098,1.4475200000000001,1.4487
10401,1.44749,1.44789,1.4481600000000001,1.44856,816,0.00019631013974611536,1.44715,1.44856
10500,1.4481,1.4485,1.44774,1.44814,813,0.00035420359282184655,1.44666,1.4486
10501,1.44773,1.44813,1.44986,1.45026,942,0.0006543822855971405,1.44759,1.45031
10600,1.44994,1.45034,1.4496200000000001,1.45002,586,0.00010578414892761342,1.44943,1.45049
10601,1.44963,1.45003,1.4492200000000002,1.4496200000000001,501,0.00022205703714201703,1.44868,1.45003
10700,1.4492,1.4496,1.44858,1.44898,591,0.00015158656950864258,1.4485700000000001,1.44973
10701,1.4486,1.449,1.44766,1.4480600000000001,585,0.0003305465541654154,1.44763,1.44917
10800,1.44763,1.44803,1.44662,1.44702,711,0.0003374595033838557,1.44651,1.44826
10801,1.4466,1.447,1.44426,1.44466,852,0.0006972810947080553,1.44418,1.44728
10900,1.4442700000000002,1.4446700000000001,1.44387,1.4442700000000002,1296,0.00032081604442876267,1.44265,1.44484
10901,1.44385,1.44425,1.4432,1.4436,868,0.0002873476419171854,1.44279,1.4442700000000002
11000,1.44315,1.44355,1.44335,1.44375,1518,0.00027951925225698206,1.4421899999999999,1.4439
11001,1.44333,1.44373,1.4425299999999999,1.4429299999999998,1356,0.00061589517631145,1.4411399999999999,1.44393
