Group_ID,Bid_First,Ask_First,Bid_Last,Ask_Last,Volume,Volatility,Min,Max
21700,1.4989,1.4996200000000002,1.501,1.50204,711,0.0005531241108172545,1.4981799999999998,1.50321
21701,1.5010299999999999,1.50204,1.5018799999999999,1.50284,2660,0.0003120117288749437,1.5005600000000001,1.50312
21800,1.50196,1.50265,1.50177,1.50204,656,0.00040534340149267625,1.5014100000000001,1.50308
21801,1.5018,1.50207,1.50091,1.50118,398,0.0004675557960984986,1.50052,1.50244
21900,1.50091,1.50115,1.50177,1.50191,1817,0.00026569336694869013,1.50086,1.50222
21901,1.50173,1.50191,1.50316,1.50334,1716,0.0005494579290975186,1.50084,1.50338
22000,1.50316,1.50324,1.503,1.5031299999999999,1942,0.0004571747027282794,1.5021,1.50441
22001,1.50298,1.5031299999999999,1.5025600000000001,1.50268,1726,0.00036518168665050806,1.50209,1.50401
22100,1.5025600000000001,1.50271,1.50205,1.50223,1863,0.0003016791463484814,1.50176,1.5031700000000001
22101,1.50206,1.50223,1.50171,1.50184,1825,0.0007341694181990972,1.5006899999999999,1.504
22200,1.50171,1.50186,1.50258,1.50273,1228,0.0004200599662471196,1.5014100000000001,1.50332
22201,1.5025899999999999,1.50273,1.50272,1.5028700000000002,1244,0.0004055928711748488,1.50175,1.50336
22300,1.50271,1.5028700000000002,1.50381,1.50394,1314,0.00025731795587526606,1.50271,1.50424
22301,1.5038200000000002,1.50394,1.5041200000000001,1.50426,1099,0.0001868528796967773,1.5035,1.50447
30000,1.5041,1.50427,1.50455,1.5046899999999999,938,0.00030339915623890835,1.5039,1.50536
30001,1.50453,1.50466,1.5042799999999998,1.50439,1325,0.0003473149780948199,1.503,1.5051700000000001
30100,1.5042,1.5043799999999998,1.5044899999999999,1.50462,1163,0.0002897609620847711,1.50379,1.50509
30101,1.5044799999999998,1.50462,1.50573,1.5058799999999999,1509,0.0004232266431027353,1.5040799999999999,1.50591
30200,1.50577,1.5059,1.50389,1.50406,1913,0.0004465657477792615,1.50337,1.50603
30201,1.5038799999999999,1.50403,1.50611,1.50619,2343,0.0007310798204359156,1.5031700000000001,1.5063
30300,1.5061200000000001,1.50621,1.50565,1.50573,2690,0.0006731303427972314,1.50547,1.50795
30301,1.5057399999999999,1.5058200000000002,1.50445,1.50464,2338,0.0006376324029330458,1.50368,1.5066
30400,1.50445,1.50462,1.5040200000000001,1.50409,2462,0.000648138556213947,1.50278,1.5055
30401,1.50396,1.50404,1.50397,1.50405,1678,0.0003212442246760377,1.5034100000000001,1.50489
30500,1.50395,1.50403,1.50457,1.50465,2068,0.0005699283633946141,1.5028299999999999,1.5050299999999999
30501,1.50453,1.50461,1.50511,1.5052,1927,0.0003790684128488561,1.50384,1.5056200000000002
30600,1.5051299999999999,1.50521,1.50416,1.50425,1715,0.0003429266828129738,1.50396,1.50553
30601,1.50414,1.5042200000000001,1.50641,1.5064899999999999,2222,0.0008785005890817181,1.5037399999999999,1.50665
30700,1.5063799999999998,1.50647,1.50821,1.50826,2013,0.0006762874825375749,1.5057399999999999,1.50842
30701,1.5082,1.50826,1.50639,1.5064600000000001,2343,0.000637602470930179,1.5061200000000001,1.50839
30800,1.50639,1.50647,1.5063799999999998,1.50682,2755,0.0004302099926229665,1.50508,1.50746
30801,1.50631,1.50682,1.50734,1.5074299999999998,3196,0.0005517558528845575,1.50565,1.50829
30900,1.50738,1.50746,1.50625,1.50633,3164,0.0004927042399209798,1.50506,1.50752
30901,1.5062,1.5062799999999998,1.50817,1.50835,3437,0.0004885982226042748,1.50556,1.50839
31000,1.50816,1.50837,1.50896,1.50904,3556,0.0008105637089022103,1.50632,1.50938
