Group_ID,Bid_First,Ask_First,Bid_Last,Ask_Last,Volume,Volatility,Min,Max
10000,1.4412,1.44139,1.44166,1.44179,1225,0.00021527643773625109,1.44109,1.4423
10001,1.44166,1.4418,1.4433200000000002,1.44351,1397,0.0004837938649929262,1.44163,1.44407
10100,1.44331,1.44351,1.444,1.44411,1423,0.0003115972927760685,1.4426,1.44415
10101,1.44407,1.44413,1.44244,1.4426,1193,0.00034887429241894154,1.4424299999999999,1.44435
10200,1.44244,1.44256,1.44418,1.44439,2510,0.0006866862698389477,1.4419,1.44477
10201,1.4442,1.44435,1.44161,1.44171,1800,0.0005683303325822341,1.44149,1.44435
10300,1.44161,1.44167,1.44079,1.44089,2782,0.0008226099414978871,1.44021,1.44315
10301,1.44076,1.44086,1.44059,1.4407299999999998,2570,0.00048486596391247123,1.43878,1.4410100000000001
10400,1.44058,1.4407299999999998,1.44191,1.44201,2668,0.0006020195808115174,1.43929,1.44218
10401,1.4420600000000001,1.44216,1.44537,1.44553,2568,0.0011317872463424978,1.44055,1.4459600000000001
10500,1.4453799999999999,1.44555,1.4438,1.44389,4210,0.0008196001432037863,1.4428,1.44733
10501,1.44382,1.44394,1.44287,1.443,3009,0.00038889614573143615,1.4420600000000001,1.44422
10600,1.44289,1.44299,1.44246,1.4425700000000001,2329,0.0006036580530827292,1.44165,1.44415
10601,1.44246,1.44258,1.44226,1.44238,2094,0.0007396552712773565,1.4406,1.44379
10700,1.44228,1.4424299999999999,1.44282,1.4428299999999998,2324,0.00034357929703504326,1.44171,1.44369
10701,1.4428,1.44285,1.44503,1.4451100000000001,2395,0.0005911595830474941,1.44241,1.44553
10800,1.44503,1.4451200000000002,1.4446,1.4447299999999998,3453,0.0006463294180027698,1.44444,1.44807
10801,1.44462,1.44474,1.44536,1.44547,2846,0.0002753548718945574,1.44455,1.44641
10900,1.44539,1.44547,1.44565,1.44577,2554,0.0003012712479841746,1.44509,1.4466
10901,1.44563,1.44575,1.44546,1.44581,3245,0.0005743490604261836,1.4440600000000001,1.44777
11000,1.44546,1.44592,1.445,1.4451,3879,0.00030317412968944,1.4444299999999999,1.4462899999999999
11001,1.44498,1.44508,1.4491,1.4492399999999999,3770,0.0009923491374581972,1.44431,1.44934
11100,1.44907,1.44921,1.44519,1.44529,2974,0.0009954845890717979,1.44476,1.44941
11101,1.4452,1.44529,1.44635,1.44645,2402,0.00035290172636630524,1.4452,1.44684
11200,1.44628,1.4463700000000002,1.4465700000000001,1.44666,1531,0.0003380192201750217,1.44537,1.4469299999999998
11201,1.4465700000000001,1.4466700000000001,1.4455799999999999,1.44565,1086,0.00040318627892539394,1.4452200000000002,1.44698
11300,1.4455799999999999,1.44567,1.44452,1.44462,1520,0.0003618460625436927,1.44438,1.44614
11301,1.44454,1.44464,1.44478,1.44489,1409,0.00029981251383283245,1.4443700000000002,1.4458
11400,1.44477,1.44487,1.44545,1.44555,1586,0.0004468639818348512,1.44415,1.4459600000000001
11401,1.44547,1.44557,1.44527,1.44537,1688,0.0002714207189474278,1.4448299999999998,1.44608
11500,1.44529,1.44537,1.4445700000000001,1.4446700000000001,1088,0.00031712612578060776,1.44376,1.44573
11501,1.4445700000000001,1.44466,1.44488,1.44496,1076,0.00022103370621349492,1.44435,1.44556
11600,1.44488,1.44498,1.4450100000000001,1.4451100000000001,713,0.0002526217891064502,1.44434,1.44589
11601,1.44499,1.44509,1.44546,1.44608,1780,0.0003008261955272169,1.44416,1.44614
11700,1.44546,1.44605,1.44544,1.4459799999999998,877,0.00035075847181154047,1.44461,1.44675
11701,1.4453799999999999,1.4459799999999998,1.44499,1.44541,1559,0.00019344075925053678,1.44455,1.44624
11800,1.44503,1.44537,1.44537,1.4455799999999999,2069,0.0002129537395898207,1.4448,1.4460899999999999
11801,1.44533,1.4455799999999999,1.44603,1.4461700000000002,1194,0.0005555818342397905,1.4448,1.44747
11900,1.44601,1.44615,1.44557,1.44567,1170,0.0002715791060152051,1.4452200000000002,1.44665
11901,1.44557,1.44573,1.44508,1.44519,1614,0.0002685937908414045,1.4446,1.446
12000,1.44508,1.4452,1.44421,1.4443700000000002,1625,0.0003137655639201553,1.44393,1.44535
12001,1.44421,1.44435,1.44343,1.44357,1647,0.00022777125484493626,1.44343,1.44496
12100,1.44341,1.44354,1.44454,1.44487,1248,0.0003555599029284259,1.4428299999999998,1.44513
12101,1.44454,1.44484,1.4464700000000001,1.4465700000000001,2324,0.0005596333885588036,1.44421,1.44869
12200,1.44649,1.44658,1.44777,1.44791,1592,0.0005107165692846171,1.44603,1.4483
12201,1.44777,1.4478799999999998,1.4484299999999999,1.4485299999999999,1950,0.0004839278166387395,1.44745,1.4496799999999999
12300,1.4484299999999999,1.44855,1.44699,1.44712,1315,0.0005038941476727032,1.44688,1.44899
12301,1.44699,1.44715,1.44633,1.44645,1217,0.0002563590769257621,1.44605,1.44747
20000,1.44633,1.44646,1.44755,1.4477200000000001,1206,0.0004632034674910436,1.44614,1.44785
20001,1.44755,1.4477,1.44727,1.4474,1295,0.0002243260545542843,1.44671,1.44795
20100,1.4473,1.44741,1.44737,1.44753,1539,0.00025795216714695436,1.44672,1.44808
20101,1.44737,1.44754,1.4474,1.44753,1541,0.00014948737083304443,1.44717,1.44811
20200,1.4473799999999999,1.4475,1.4495799999999999,1.44974,2707,0.0009236335942811124,1.44628,1.45008
20201,1.4496,1.44977,1.45058,1.45066,2243,0.0005073790511160883,1.4496,1.45187
20300,1.4507,1.45081,1.45248,1.4525700000000001,3391,0.0008734239458465411,1.44982,1.4533399999999999
20301,1.45248,1.45258,1.45232,1.45242,2984,0.0003882578191633648,1.4511399999999999,1.45315
20400,1.45235,1.45245,1.45502,1.4551,2963,0.0008219170357507776,1.4521600000000001,1.45575
20401,1.4550299999999998,1.4551399999999999,1.45644,1.45659,2670,0.0008164282196154273,1.45395,1.4570299999999998
20500,1.45651,1.4566299999999999,1.4564,1.4565,2366,0.0003679371776856819,1.45556,1.4574799999999999
20501,1.45641,1.4565,1.45605,1.45617,2057,0.0002700064883338225,1.4554799999999999,1.45694
20600,1.45605,1.45614,1.4573,1.4574,2073,0.0004973630623633163,1.45537,1.45754
20601,1.45731,1.4574200000000002,1.45615,1.45624,1882,0.0005915776144356091,1.45573,1.45799
20700,1.45615,1.45622,1.4571,1.4572,2005,0.0004038016071037343,1.45612,1.4580600000000001
20701,1.45709,1.45719,1.45859,1.45869,2448,0.0007237632216762844,1.4566299999999999,1.45947
20800,1.45864,1.4587,1.45426,1.45497,3563,0.001019801948217186,1.45413,1.45908
20801,1.4543,1.45496,1.45544,1.45555,5615,0.0008325806436107167,1.45413,1.45835
20900,1.45545,1.45553,1.45462,1.45474,4226,0.0006493976653327448,1.45306,1.45611
20901,1.45466,1.45474,1.45509,1.45527,3690,0.0003136811818922437,1.45421,1.45615
21000,1.4551399999999999,1.45531,1.45599,1.4560899999999999,3695,0.00064803428875597,1.4537200000000001,1.45656
21001,1.45601,1.45611,1.45492,1.45505,3127,0.0006314744162695457,1.45329,1.45617
21100,1.4549,1.45502,1.45488,1.45499,3297,0.0003240916350645676,1.4545700000000001,1.45615
21101,1.4549,1.455,1.45363,1.45373,2292,0.00029346548031838286,1.45359,1.45507
21200,1.4536200000000001,1.4537200000000001,1.45374,1.45384,1248,0.0003045727617581653,1.45278,1.45425
21201,1.45376,1.45386,1.4533399999999999,1.45343,1048,0.00022470108821413787,1.4525700000000001,1.45386
21300,1.45333,1.45343,1.45306,1.45312,795,0.0003034001106463084,1.45302,1.45438
